City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
360,kailua-kona,19.6406,-155.9956,22.98,85,100,2.57,US,1714062697
361,bischofshofen,47.4167,13.2167,10.04,88,53,1.5,AT,1714062698
362,onguday,50.75,86.15,-5.11,63,38,1.66,RU,1714062698
363,sinjai,-5.1241,120.253,25.03,88,51,1.39,ID,1714062698
364,fort bragg,35.139,-79.006,24.34,54,0,3.09,US,1714062488
365,coxen hole,16.3244,-86.5366,29.6,70,40,5.14,HN,1714062699
366,nyurba,63.2842,118.3319,-13.75,99,96,1.11,RU,1714062699
367,eydhafushi,5.1033,73.0708,29.49,73,100,2.29,MV,1714062700
368,cockburn town,21.4612,-71.1419,25.35,82,100,7.65,TC,1714062504
369,kargil,34.5667,76.1,-0.71,63,8,2.94,IN,1714062700
370,ashland,40.8167,-82.2665,10.65,71,90,2.17,US,1714062701
371,kuala belait,4.5833,114.1833,28.09,83,98,1.71,BN,1714062701
372,chui,-33.6971,-53.4616,20.64,56,34,3.42,UY,1714062702
373,paciran,-6.8767,112.3761,26.12,90,100,3.42,ID,1714062702
374,balasore,21.4942,86.9317,30.56,57,30,5.58,IN,1714062703
375,singrauli,24.1997,82.6753,29.21,15,0,2.21,IN,1714062703
376,mbuji-mayi,-6.15,23.6,23.5,89,100,0.72,CD,1714062703
377,ostersund,63.1792,14.6357,4.25,56,0,6.17,SE,1714062704
378,leh,34.1667,77.5833,-5.11,58,69,2.24,IN,1714062704
379,al ghayzah,16.2079,52.176,28.65,69,0,6.29,YE,1714062704
380,katabu,-4.9333,122.5167,24.72,94,69,1.77,ID,1714062705
381,limulunga,-15.0969,23.1376,23.39,24,0,1.81,ZM,1714062705
382,queenstown,-31.8976,26.8753,14.81,76,77,2.9,ZA,1714062705
383,plastun,44.7561,136.2939,7.83,90,30,1.83,RU,1714062706
384,uray,60.1247,64.7758,-0.07,68,93,1.79,RU,1714062706
385,sainte-menehould,49.0833,4.9,11.94,74,97,3.23,FR,1714062706
386,tazovsky,67.4667,78.7,-2.82,88,89,1.88,RU,1714062590
387,broome,42.2506,-75.833,10.92,39,0,4.12,US,1714062707
388,bodo,67.28,14.405,7.65,54,0,6.69,NO,1714062707
389,al kharijah,25.4514,30.5464,35.71,12,61,8.29,EG,1714062708
390,mitu,1.1983,-70.1733,24.81,92,99,0.72,CO,1714062708
391,sergach,55.5308,45.4661,14.05,71,100,6.16,RU,1714062708
392,bandar lampung,-5.4254,105.258,24.85,95,100,0.49,ID,1714062709
393,haikou,20.0458,110.3417,28.07,83,0,4.0,CN,1714062709
394,yanykurgan,43.915,67.2481,19.36,50,20,5.08,KZ,1714062709
395,bardai,11.65,7.2333,38.33,15,37,4.42,NG,1714062710
396,lautoka,-17.6167,177.4667,23.92,94,20,2.57,FJ,1714062512
397,verkhnevilyuysk,63.4453,120.3167,-12.28,97,98,1.88,RU,1714062711
398,kopychyntsi,49.1044,25.9103,9.13,73,100,4.84,UA,1714062711
399,plainview,40.7765,-73.4673,12.7,36,0,1.79,US,1714062681
400,inhambane,-23.865,35.3833,25.99,78,40,2.06,MZ,1714062712
401,puerto carreno,6.189,-67.4859,28.99,79,75,2.57,CO,1714062558
402,aripuana,-9.1667,-60.6333,30.66,66,37,0.34,BR,1714062483
403,calvinia,-31.4707,19.776,19.3,43,8,3.46,ZA,1714062713
404,alice springs,-23.7,133.8833,7.75,71,74,2.57,AU,1714062713
405,west richland,46.3043,-119.3614,16.8,59,0,5.14,US,1714062551
406,al bardiyah,31.7561,25.0865,17.53,77,27,6.78,LY,1714062714
407,souillac,-20.5167,57.5167,26.21,83,75,2.57,MU,1714062539
408,likiep,9.8251,169.3107,27.3,77,88,10.48,MH,1714062715
409,usinsk,65.9939,57.5281,-1.63,83,100,3.13,RU,1714062257
410,sovetskiy,61.3614,63.5842,-3.39,95,49,1.34,RU,1714062437
411,wawarsing,41.759,-74.3574,12.93,35,0,2.21,US,1714062716
412,pandan,14.0453,124.1694,25.59,87,31,2.24,PH,1714062716
413,bantogon,6.5333,124.0333,27.44,82,7,1.0,PH,1714062716
414,qamdo,31.1667,97.2333,4.46,50,86,1.09,CN,1714062495
415,agalatovo,60.2195,30.2739,7.52,98,100,2.82,RU,1714062717
416,grenville,12.1167,-61.6167,30.03,77,38,7.15,GD,1714062717
417,muang khong,14.1167,105.85,30.07,49,47,1.76,LA,1714062718
418,bastia,42.6667,9.3333,15.89,82,100,1.54,FR,1714062718
419,sona,45.4388,10.8255,14.72,38,40,1.54,IT,1714062718
420,los aquijes,-14.0967,-75.6908,28.77,46,100,4.62,PE,1714062719
421,ishikawa,26.4233,127.8214,24.18,92,100,4.12,JP,1714062632
422,brisas de zicatela,15.8369,-97.0419,32.29,48,0,3.09,MX,1714062720
423,kani keli,-12.9536,45.1033,28.59,71,6,4.82,YT,1714062720
424,nuuk,64.1835,-51.7216,6.34,49,75,11.32,GL,1714062546
425,iseo,45.6568,10.0528,14.26,59,63,1.49,IT,1714062721
426,san felice circeo,41.2372,13.0942,15.65,10,12,3.58,IT,1714062721
427,nyandoma,61.669,40.1991,6.83,93,100,4.02,RU,1714062722
428,ilam,26.9167,87.9167,22.25,19,0,3.44,NP,1714062722
429,torit,4.4133,32.5678,22.89,81,100,1.88,SS,1714062722
430,sur,22.5667,59.5289,27.9,70,0,1.92,OM,1714062723
431,griffith,41.5284,-87.4237,13.36,54,0,3.6,US,1714062723
432,pingliang,35.5392,106.6861,15.42,48,0,2.48,CN,1714062724
433,maebaru-chuo,33.55,130.2,14.89,84,100,1.4,JP,1714062724
434,polyarnyy,69.1989,33.4478,0.44,98,99,0.72,RU,1714062724
435,klaksvik,62.2266,-6.589,5.51,74,100,9.7,FO,1714062725
436,joshimath,30.5667,79.5667,10.59,44,12,4.2,IN,1714062725
437,bernalillo,35.05,-106.6673,22.21,20,20,2.06,US,1714062725
438,mombetsu,44.3525,143.3525,7.95,90,100,5.36,JP,1714062726
439,kwang binh,17.4833,106.6,28.99,65,43,2.17,VN,1714062726
440,jingdezhen,29.2947,117.2079,19.59,98,100,1.03,CN,1714062726
441,springbok,-29.6643,17.8865,19.49,41,0,2.26,ZA,1714062727
442,nizhnevartovsk,60.9344,76.5531,-2.99,74,0,1.0,RU,1714062727
443,chipinge,-20.1883,32.6236,18.74,65,1,1.84,ZW,1714062728
444,tauranga,-37.6861,176.1667,13.81,93,96,0.61,NZ,1714062442
445,la ligua,-32.4524,-71.2311,22.84,24,76,2.33,CL,1714062728
446,elliot lake,46.3834,-82.6331,6.62,26,0,3.26,CA,1714062147
447,antofagasta,-23.65,-70.4,19.6,78,100,4.34,CL,1714062674
448,mar del plata,-38.0023,-57.5575,13.94,88,100,8.23,AR,1714062400
449,northam,51.0333,-4.2167,10.9,75,75,4.68,GB,1714062730
450,kowon-up,39.4381,127.2431,11.72,84,0,2.97,KP,1714062730
451,san pedro de ycuamandiyu,-24.0917,-57.0764,36.63,34,39,3.21,PY,1714062731
452,baharly,38.4362,57.4316,22.53,40,100,2.5,TM,1714062731
453,rizhao,35.4275,119.4553,13.05,81,60,2.1,CN,1714062731
454,essaouira,31.5125,-9.77,22.72,53,0,9.26,MA,1714062732
455,argo,37.6333,22.7333,15.58,57,1,3.63,GR,1714062732
456,riyadh,24.6877,46.7219,31.08,10,0,5.05,SA,1714062496
457,kismayo,-0.3582,42.5454,28.3,81,100,5.51,SO,1714062733
458,kalibo (poblacion),11.7061,122.3644,26.77,79,5,2.48,PH,1714062733
459,saint-pierre,-21.3393,55.4781,25.82,78,40,1.03,RE,1714062734
460,arawa,-6.2132,155.5367,25.62,90,94,1.23,PG,1714062734
461,kuta,-8.7233,115.1723,26.97,94,40,2.24,ID,1714062734
462,lang son,21.8333,106.7333,23.6,91,1,2.77,VN,1714062735
463,coquimbo,-29.9533,-71.3436,17.85,67,0,6.17,CL,1714062545
464,numan,9.4667,12.0333,40.5,18,91,2.75,NG,1714062735
465,necochea,-38.5473,-58.7368,15.74,56,96,8.16,AR,1714062285
466,popondetta,-8.7537,148.2534,24.37,96,87,0.99,PG,1714062736
467,weno,7.4515,151.8468,27.97,100,75,1.54,FM,1714062419
468,ad dabbah,18.05,30.95,36.53,8,1,3.23,SD,1714062737
469,tangalle,6.024,80.7911,27.77,81,100,1.65,LK,1714062737
470,san andres,12.5847,-81.7006,32.01,58,20,7.2,CO,1714062737
471,bamboo flat,11.7,92.7167,30.05,79,40,1.03,IN,1714062738
472,male,4.1748,73.5089,29.97,84,75,2.57,MV,1714062738
473,wotho,10.1657,166.0102,27.53,81,98,8.68,MH,1714062738
474,esquel,-42.9,-71.3167,7.07,83,54,5.54,AR,1714062586
475,dapa,9.7594,126.0531,27.03,86,7,2.65,PH,1714062739
476,aykhal,66.0,111.5,-10.05,95,100,4.82,RU,1714062570
477,maragogi,-9.0122,-35.2225,29.71,63,6,3.32,BR,1714062740
478,harper,4.375,-7.7169,29.73,71,99,4.36,LR,1714062740
479,zhangye,38.9342,100.4517,19.47,15,100,2.19,CN,1714062740
480,carnarvon,-24.8667,113.6333,24.88,51,1,7.34,AU,1714062741
481,xining,36.6167,101.7667,13.61,24,58,1.56,CN,1714062741
482,mount isa,-20.7333,139.5,20.87,35,15,7.72,AU,1714062742
483,fuxin,42.0156,121.6589,15.06,61,40,0.77,CN,1714062742
484,kannur,11.8675,75.3576,29.01,76,42,2.37,IN,1714062742
485,hilo,19.7297,-155.09,23.49,96,100,2.06,US,1714062489
486,south portland,43.6415,-70.2409,10.23,33,0,6.17,US,1714062190
487,caleta de carquin,-11.0925,-77.6267,21.98,81,92,3.45,PE,1714062743
488,ayakudi,10.45,77.55,27.9,57,100,1.99,IN,1714062744
489,jiayuguan,39.8167,98.3,12.62,40,100,1.97,CN,1714062744
490,sawakin,19.1059,37.3321,29.58,70,0,1.54,SD,1714062744
491,road town,18.4167,-64.6167,31.05,66,40,6.17,VG,1714062745
492,christchurch,-43.5333,172.6333,15.11,46,75,2.57,NZ,1714062258
493,begamganj,23.6,78.3333,33.03,18,27,2.16,IN,1714062745
494,chauk,20.8833,94.8167,32.71,50,1,4.93,MM,1714062746
495,kirakira,-10.4544,161.9205,26.77,85,96,2.39,SB,1714062746
496,beloyarskiy,63.7119,66.6722,-0.56,80,93,1.79,RU,1714062746
497,bairnsdale,-37.8333,147.6167,9.18,85,32,3.45,AU,1714062747
498,tosontsengel,48.7567,98.2839,-1.21,62,88,2.24,MN,1714062747
499,lexington,37.9887,-84.4777,14.07,56,0,0.45,US,1714062715
500,barabai,-2.5833,115.3833,25.18,91,100,0.92,ID,1714062748
501,la passe,45.5549,-0.8967,14.13,88,100,4.25,FR,1714062749
502,vorkuta,67.5,64.0,-9.94,94,8,1.79,RU,1714062540
503,estrela,-28.0611,-50.9383,16.55,97,100,2.18,BR,1714062749
504,pimentel,-6.8367,-79.9342,28.16,54,0,6.69,PE,1714062234
505,phon charoen,18.0333,103.1667,36.15,24,64,2.17,TH,1714062750
506,pico truncado,-46.7949,-67.9573,14.83,27,33,14.48,AR,1714062750
507,chulakkurgan,43.765,69.1814,18.36,46,2,0.69,KZ,1714062751
508,agbor,6.2518,6.1934,31.19,63,99,3.8,NG,1714062751
509,val-d'or,48.1002,-77.7828,2.05,41,40,2.06,CA,1714062751
510,atamyrat,37.8357,65.2106,23.0,38,100,7.28,TM,1714062558
511,majene,-3.5403,118.9707,25.74,89,99,1.98,ID,1714062752
512,nizhniy odes,63.6445,54.856,-0.46,97,100,3.2,RU,1714062753
513,prince edward,44.0001,-77.2495,7.7,51,1,0.89,CA,1714062625
514,ocean shores,46.9737,-124.1563,10.57,95,100,5.14,US,1714062698
515,clarinda,40.7419,-95.0383,14.01,62,0,5.14,US,1714062754
516,sakaiminato,35.55,133.2333,12.99,100,27,1.54,JP,1714062754
517,villa gesell,-37.2639,-56.973,13.92,70,100,5.77,AR,1714062754
518,pachino,36.7186,15.0907,15.18,69,66,10.69,IT,1714062755
519,kayenta,36.7278,-110.2546,14.68,26,62,6.31,US,1714062755
520,hecun,36.5333,114.1111,20.93,51,0,2.43,CN,1714062755
521,assab,13.0092,42.7394,30.31,68,83,10.41,ER,1714062756
522,nowy dwor gdanski,54.2131,19.1177,8.32,82,100,2.17,PL,1714062756
523,fort mcmurray,56.7268,-111.381,10.73,40,0,5.14,CA,1714062475
524,north platte,41.1239,-100.7654,18.4,72,100,6.71,US,1714062757
525,genhe,50.7833,121.5167,0.19,85,100,3.48,CN,1714062757
526,gebeit,21.0667,36.3167,27.15,40,34,7.71,SD,1714062532
527,steamboat springs,40.485,-106.8317,16.86,31,0,4.12,US,1714062657
528,la gi,10.6667,107.7833,28.23,83,93,2.92,VN,1714062758
529,zhanaozen,43.3,52.8,21.41,23,1,5.4,KZ,1714062759
530,rondonopolis,-16.4708,-54.6356,32.9,39,3,2.02,BR,1714062759
531,altai,46.3722,96.2583,-1.24,63,84,2.28,MN,1714062760
532,awjilah,29.1081,21.2869,24.91,37,100,9.97,LY,1714062760
533,diawara,15.022,-12.5437,43.87,7,75,1.06,SN,1714062760
534,kiruna,67.8557,20.2251,-2.49,74,20,5.66,SE,1714062761
535,chibougamau,49.9168,-74.3659,-2.21,40,0,5.14,CA,1714062761
536,petrovsk-zabaykal'skiy,51.273,108.843,-4.21,89,58,1.88,RU,1714062677
537,enewetak,11.3474,162.3373,27.54,78,92,8.95,MH,1714062762
538,twon-brass,4.3151,6.2418,30.01,74,32,4.69,NG,1714062762
539,shihezi,44.3,86.0333,15.0,58,100,3.45,CN,1714062762
540,axim,4.8699,-2.2405,29.51,75,100,5.1,GH,1714062763
541,brak,27.5496,14.2714,30.44,15,0,3.33,LY,1714062506
542,swakopmund,-22.6833,14.5333,18.47,81,40,3.3,NA,1714062764
543,shitanjing,39.2342,106.3439,17.79,16,98,1.44,CN,1714062764
544,midvagur,62.0511,-7.1939,5.46,65,75,8.23,FO,1714062764
545,borba,-4.3878,-59.5939,23.85,99,100,0.83,BR,1714062765
546,tidjikja,18.5564,-11.4271,40.33,10,0,2.79,MR,1714062765
547,jinghong,21.991,100.7341,23.95,37,6,1.55,CN,1714062765
548,aras-asan,8.8908,126.3033,25.79,90,26,1.1,PH,1714062766
549,slave lake,55.2834,-114.769,6.99,53,0,3.6,CA,1714062599
550,ulaangom,49.9811,92.0667,-1.84,24,58,5.66,MN,1714062766
551,mahina,-17.5065,-149.489,24.87,83,20,2.06,PF,1714062767
552,wynyard,-41.0,145.7167,11.7,76,59,2.37,AU,1714062767
553,happy valley-goose bay,53.3168,-60.3315,-2.83,80,100,6.17,CA,1714062255
554,kill devil hills,36.0307,-75.676,20.0,74,0,7.2,US,1714062656
555,mthatha,-31.5889,28.7844,18.31,88,100,4.63,ZA,1714062768
556,shache,38.4167,77.2406,21.8,15,24,3.11,CN,1714062768
557,gomez farias,23.05,-99.15,28.59,55,47,4.57,MX,1714062769
558,huarmey,-10.0681,-78.1522,23.09,78,58,4.12,PE,1714062769
559,lepsy,46.235,78.9456,8.11,28,100,8.59,KZ,1714062770
560,gaiman,-43.2897,-65.4929,19.19,26,8,8.57,AR,1714062770
561,kharp,66.8014,65.8081,-9.05,93,90,2.69,RU,1714062771
562,monteagudo,-19.8167,-63.9833,30.24,48,77,2.97,BO,1714062771
563,luderitz,-26.6481,15.1594,18.93,66,79,8.44,NA,1714062771
564,doctor juan leon mallorquin,-25.4,-55.2667,27.85,43,33,2.08,PY,1714062772
565,culebra,18.303,-65.301,31.05,76,17,6.88,PR,1714062772
566,winfield,37.2398,-96.9956,18.05,91,100,5.14,US,1714062773
567,san jose,37.3394,-121.895,15.42,73,75,2.06,US,1714062528
568,bechar,31.6167,-2.2167,29.18,12,0,2.06,DZ,1714062774
569,selfoss,63.9331,-20.9971,12.8,53,29,2.85,IS,1714062774
570,saint-philippe,-21.3585,55.7679,25.77,90,52,4.06,RE,1714062426
571,daga,27.0753,89.8769,13.31,52,0,3.78,BT,1714062775
572,ust'-barguzin,53.45,108.9833,-3.21,93,66,1.19,RU,1714062775
573,fillmore,43.6666,-92.1002,15.75,50,14,8.75,US,1714062775
